ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
35547	"ENSG00000100596.2"	"SPTLC2"	chr14	-	78036726	78036851	78023383	78023489	78043109	78043258	35547	48,32	4,0	15,19	0,0	197	99	1	1.0	0.858,1.0	1.0,1.0	-0.071
35549	"ENSG00000167264.13"	"DUS2"	chr16	+	68057750	68057907	68057186	68057254	68059317	68059397	35549	0,4	49,80	1,1	33,26	197	99	0.654553229543	1.0	0.0,0.025	0.015,0.019	-0.005
35552	"ENSG00000167264.13"	"DUS2"	chr16	+	68059317	68059397	68057163	68057254	68071908	68072052	35552	75,125	13,12	55,46	10,8	178	99	0.318955098395	1.0	0.762,0.853	0.754,0.762	0.049
35554	"ENSG00000167264.13"	"DUS2"	chr16	+	68107936	68108058	68104842	68105011	68109257	68109407	35554	8,116	0,1	21,21	0,0	197	99	1	1.0	1.0,0.983	1.0,1.0	-0.008
35556	"ENSG00000167264.13"	"DUS2"	chr16	+	68059283	68059397	68057167	68057254	68071908	68072052	35556	30,58	13,12	25,21	10,8	197	99	0.469458342376	1.0	0.537,0.708	0.557,0.569	0.06
3555	"ENSG00000086848.10"	"ALG9"	chr11	-	111680366	111680497	111657007	111657244	111706887	111707017	3555	50,143	3,1	86,71	0,0	197	99	0.354679326368	1.0	0.893,0.986	1.0,1.0	-0.06
35566	"ENSG00000182899.10"	"RPL35A"	chr3	+	197680358	197680531	197677994	197678182	197680873	197681018	35566	0,0	10476,9210	2,2	9714,7576	197	99	1	1.0	0.0,0.0	0.0,0.0	0.0
35567	"ENSG00000182899.10"	"RPL35A"	chr3	+	197678029	197678199	197677806	197677849	197680873	197681018	35567	5639,3813	3,2	5470,4041	3,2	197	99	1	1.0	0.999,0.999	0.999,0.999	0.0
35568	"ENSG00000182899.10"	"RPL35A"	chr3	+	197679410	197679496	197678029	197678182	197680873	197681018	35568	4,3	10010,8911	1,1	9402,7498	184	99	1	1.0	0.0,0.0	0.0,0.0	0.0
35569	"ENSG00000182899.10"	"RPL35A"	chr3	+	197678029	197678182	197677806	197677849	197680873	197681018	35569	15617,12641	3,2	15065,12263	3,2	197	99	1	1.0	1.0,1.0	1.0,1.0	0.0
35570	"ENSG00000182899.10"	"RPL35A"	chr3	+	197678029	197678112	197677824	197677849	197680873	197681018	35570	4502,2640	3,2	4174,3014	3,2	181	99	1	1.0	0.999,0.999	0.999,0.999	0.0
35571	"ENSG00000182899.10"	"RPL35A"	chr3	+	197677994	197678182	197677824	197677849	197680873	197681322	35571	1030,259	1,0	3143,4668	1,1	197	99	1	1.0	0.998,1.0	0.999,1.0	-0.001
35572	"ENSG00000182899.10"	"RPL35A"	chr3	+	197677994	197678112	197677824	197677849	197680873	197681018	35572	0,0	1,0	2,3	1,1	197	99	1	1.0	0.0,NA	0.501,0.601	-0.551
35573	"ENSG00000182899.10"	"RPL35A"	chr3	+	197677994	197678199	197677824	197677849	197680873	197681018	35573	0,23	1,0	19,26	1,1	197	99	0.735668243387	1.0	0.0,1.0	0.905,0.929	-0.417
35574	"ENSG00000164241.9"	"C5orf63"	chr5	-	126392088	126392198	126388304	126388361	126394573	126394694	35574	11,22	10,8	6,4	5,4	197	99	0.48032286225	1.0	0.356,0.58	0.376,0.334	0.113
35580	"ENSG00000225210.5"	"AL589743.1"	chr14	+	19680594	19680685	19653907	19654004	19718325	19718563	35580	1,0	1,0	3,4	0,0	189	99	1	1.0	0.344,NA	1.0,1.0	-0.656
35581	"ENSG00000225210.5"	"AL589743.1"	chr14	+	19702911	19702990	19653892	19654004	19718325	19718563	35581	0,2	1,0	1,1	0,0	177	99	0.0753169513189	1.0	0.0,1.0	1.0,1.0	-0.5
35582	"ENSG00000225210.5"	"AL589743.1"	chr14	+	19652243	19652354	19650036	19650126	19653624	19653772	35582	5,5	5,14	1,1	4,5	197	99	0.650407454698	1.0	0.334,0.152	0.112,0.091	0.141
35583	"ENSG00000225210.5"	"AL589743.1"	chr14	+	19656088	19656224	19650060	19650126	19680594	19680685	35583	3,0	3,0	1,1	1,1	197	99	1	1.0	0.334,NA	0.334,0.334	0.0
35584	"ENSG00000225210.5"	"AL589743.1"	chr14	+	19656088	19656224	19650060	19650126	19661924	19663469	35584	7,5	0,1	2,2	0,0	197	99	1	1.0	1.0,0.715	1.0,1.0	-0.143
35585	"ENSG00000225210.5"	"AL589743.1"	chr14	+	19653624	19653772	19650059	19650126	19653892	19654004	35585	6,18	2,1	4,6	1,0	197	99	0.887214247006	1.0	0.601,0.9	0.668,1.0	-0.084
35588	"ENSG00000169679.10"	"BUB1"	chr2	-	111417554	111417613	111416190	111416319	111419158	111419418	35588	305,623	1,3	558,450	3,1	157	99	1	1.0	0.995,0.992	0.992,0.996	-0.0
35589	"ENSG00000169679.10"	"BUB1"	chr2	-	111408122	111408200	111406393	111406954	111408275	111408316	35589	211,141	6,2	90,96	0,0	176	99	0.198188208902	1.0	0.952,0.975	1.0,1.0	-0.036
35590	"ENSG00000169679.10"	"BUB1"	chr2	-	111398883	111399041	111398610	111398782	111399218	111399380	35590	678,595	1,0	282,340	0,0	197	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
35593	"ENSG00000169679.10"	"BUB1"	chr2	-	111417554	111417626	111416190	111416319	111419158	111419418	35593	283,254	1,0	75,71	1,0	170	99	0.23004141368	1.0	0.994,1.0	0.978,1.0	0.008
35595	"ENSG00000169679.10"	"BUB1"	chr2	-	111418305	111418394	111417554	111417613	111419158	111419418	35595	0,2	184,157	0,0	49,54	187	99	1	1.0	0.0,0.007	0.0,0.0	0.004
35596	"ENSG00000169679.10"	"BUB1"	chr2	-	111432503	111432644	111431882	111431942	111435546	111435691	35596	1,1	390,238	0,1	262,247	197	99	1	1.0	0.001,0.002	0.0,0.002	0.001
35597	"ENSG00000169679.10"	"BUB1"	chr2	-	111428101	111428145	111427029	111427130	111430237	111430434	35597	529,516	0,0	469,380	1,1	142	99	1	1.0	1.0,1.0	0.997,0.996	0.004
35599	"ENSG00000015475.14"	"BID"	chr22	-	18232870	18232940	18226568	18226779	18257146	18257258	35599	47,51	7,9	55,41	4,3	168	99	0.124333631555	1.0	0.798,0.77	0.89,0.89	-0.106
3559	"ENSG00000086848.10"	"ALG9"	chr11	-	111715323	111715446	111711377	111711532	111724102	111724208	3559	21,113	0,0	63,52	1,0	197	99	0.558510410165	1.0	1.0,1.0	0.969,1.0	0.016
35600	"ENSG00000015475.14"	"BID"	chr22	-	18222847	18222942	18222114	18222254	18226568	18226779	35600	1,0	104,49	1,0	69,58	193	99	1	1.0	0.005,0.0	0.007,0.0	-0.001
35601	"ENSG00000015475.14"	"BID"	chr22	-	18226568	18226779	18222114	18222254	18257146	18257258	35601	122,72	7,26	88,65	15,10	197	99	0.914749690209	1.0	0.898,0.582	0.747,0.766	-0.016
35602	"ENSG00000015475.14"	"BID"	chr22	-	18220782	18220995	18216940	18218357	18222114	18222254	35602	172,163	1,0	52,50	0,0	197	99	0.671151249713	1.0	0.989,1.0	1.0,1.0	-0.006
35604	"ENSG00000231500.2"	"RPS18"	chr6	+	33243741	33243843	33240363	33240503	33244167	33244287	35604	31,30	3,0	50,23	0,0	197	99	0.500550412648	1.0	0.839,1.0	1.0,1.0	-0.081
35605	"ENSG00000231500.2"	"RPS18"	chr6	+	33243573	33243660	33240363	33240503	33243741	33243843	35605	72016,49353	565,0	47027,41892	158,170	185	99	0.111824665662	1.0	0.986,1.0	0.994,0.992	0.0
35606	"ENSG00000231500.2"	"RPS18"	chr6	+	33243573	33243660	33239851	33239899	33243741	33243843	35606	22114,20766	0,1	6302,7521	0,0	185	99	1	1.0	1.0,1.0	1.0,1.0	0.0
35607	"ENSG00000231500.2"	"RPS18"	chr6	+	33243952	33244044	33243741	33243843	33244167	33244287	35607	12162,11837	12,23	11978,9331	16,9	190	99	1	1.0	0.998,0.996	0.997,0.998	-0.001
35609	"ENSG00000231500.2"	"RPS18"	chr6	+	33240404	33240503	33239786	33239899	33243573	33243660	35609	49353,30831	0,1	41169,37617	1,1	197	99	1	1.0	1.0,1.0	1.0,1.0	0.0
3560	"ENSG00000086848.10"	"ALG9"	chr11	-	111724371	111724459	111724102	111724208	111728324	111728460	3560	75,62	1,0	20,23	0,0	186	99	1	1.0	0.976,1.0	1.0,1.0	-0.012
35610	"ENSG00000231500.2"	"RPS18"	chr6	+	33240404	33240503	33239786	33239899	33243741	33243843	35610	19596,20714	0,1	4962,5624	0,0	197	99	1	1.0	1.0,1.0	1.0,1.0	0.0
35612	"ENSG00000231500.2"	"RPS18"	chr6	+	33243741	33244044	33240411	33240503	33244167	33244282	35612	4421,3937	3,0	1801,2288	0,0	197	99	1	1.0	0.999,1.0	1.0,1.0	-0.0
35613	"ENSG00000231500.2"	"RPS18"	chr6	+	33240411	33240503	33239851	33239899	33243573	33243660	35613	19907,15556	0,1	21980,19560	1,1	190	99	1	1.0	1.0,1.0	1.0,1.0	0.0
35614	"ENSG00000231500.2"	"RPS18"	chr6	+	33240411	33240503	33239851	33239899	33243741	33244044	35614	6,23	0,1	42,2	0,0	190	99	1	1.0	1.0,0.923	1.0,1.0	-0.038
35615	"ENSG00000231500.2"	"RPS18"	chr6	+	33243587	33243660	33240363	33240503	33243741	33244287	35615	19675,18568	3,19	5644,6902	28,15	171	99	1	1.0	1.0,0.998	0.992,0.996	0.005
35616	"ENSG00000231500.2"	"RPS18"	chr6	+	33240363	33240503	33239851	33239899	33243573	33243660	35616	22825,16600	0,1	23709,21362	1,1	197	99	1	1.0	1.0,1.0	1.0,1.0	0.0
35617	"ENSG00000231500.2"	"RPS18"	chr6	+	33240363	33240503	33239851	33239899	33243741	33243843	35617	121,139	0,1	70,29	0,0	197	99	0.833237769309	1.0	1.0,0.986	1.0,1.0	-0.007
35619	"ENSG00000231500.2"	"RPS18"	chr6	+	33243276	33243434	33240411	33240503	33243573	33243660	35619	15,8	24396,18611	24,12	23765,21117	197	99	1	1.0	0.0,0.0	0.001,0.0	-0.001
3561	"ENSG00000086848.10"	"ALG9"	chr11	-	111659164	111659293	111657004	111657244	111680366	111680497	3561	6,6	43,66	4,3	75,44	197	99	0.248374678441	1.0	0.066,0.044	0.026,0.033	0.026
35638	"ENSG00000213024.6"	"NUP62"	chr19	-	50414361	50414627	50412993	50413141	50432582	50432732	35638	4,1	143,143	5,2	97,82	197	99	0.168073768389	1.0	0.014,0.004	0.025,0.012	-0.01
35640	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50431072	50412230	50413141	50432582	50432761	35640	211,65	143,143	129,105	97,82	197	99	0.149045448653	1.0	0.426,0.186	0.401,0.392	-0.091
35641	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50431072	50412230	50413141	50432606	50433020	35641	212,67	20,45	116,94	11,10	197	99	0.0984415949034	1.0	0.842,0.428	0.841,0.825	-0.198
35643	"ENSG00000213024.6"	"NUP62"	chr19	-	50430950	50431105	50411361	50413141	50432582	50432722	35643	219,72	143,143	132,105	97,82	197	99	0.194614767884	1.0	0.435,0.202	0.406,0.392	-0.081
35645	"ENSG00000213024.6"	"NUP62"	chr19	-	50414361	50414600	50413111	50413141	50430950	50431072	35645	4,1	198,62	5,3	110,89	197	99	0.225284796749	1.0	0.01,0.008	0.022,0.017	-0.01
35648	"ENSG00000213024.6"	"NUP62"	chr19	-	50421764	50421878	50412651	50413141	50430950	50431072	35648	2,2	198,62	4,3	110,89	197	99	0.238260596938	1.0	0.005,0.016	0.018,0.017	-0.007
35651	"ENSG00000213024.6"	"NUP62"	chr19	-	50414361	50414623	50412955	50413141	50430950	50431105	35651	6,1	198,62	5,4	110,89	197	99	0.328850312014	1.0	0.015,0.008	0.022,0.022	-0.01
35652	"ENSG00000213024.6"	"NUP62"	chr19	-	50414361	50414623	50412955	50413141	50432582	50432761	35652	5,1	143,143	5,3	97,82	197	99	0.162390435131	1.0	0.017,0.004	0.025,0.018	-0.011
35653	"ENSG00000155636.10"	"RBM45"	chr2	+	178998587	178998627	178990865	178990911	179001189	179001503	35653	5,5	2,0	1,1	0,0	138	99	1	1.0	0.642,1.0	1.0,1.0	-0.179
35656	"ENSG00000124422.7"	"USP22"	chr17	-	20919064	20919236	20916142	20916248	20921254	20921424	35656	145,141	1,1	79,100	0,0	197	99	0.819973194047	1.0	0.986,0.986	1.0,1.0	-0.014
35657	"ENSG00000124422.7"	"USP22"	chr17	-	20919064	20919212	20916142	20916248	20921254	20921424	35657	84,438	0,2	147,171	0,0	197	99	1	1.0	1.0,0.991	1.0,1.0	-0.004
35659	"ENSG00000183010.12"	"PYCR1"	chr17	-	79892201	79892365	79891182	79891252	79892801	79893023	35659	381,189	1,6	354,267	4,4	197	99	0.973594554395	1.0	0.995,0.941	0.978,0.971	-0.006
3565	"ENSG00000173846.8"	"PLK3"	chr1	+	45270937	45271051	45270010	45270173	45271158	45271662	3565	24,19	1,0	2,1	0,0	197	99	1	1.0	0.923,1.0	1.0,1.0	-0.038
35660	"ENSG00000183010.12"	"PYCR1"	chr17	-	79892404	79892621	79891182	79891252	79892801	79893020	35660	87,286	3,10	100,93	3,4	197	99	0.815153701336	1.0	0.936,0.935	0.944,0.921	0.003
35661	"ENSG00000183010.12"	"PYCR1"	chr17	-	79893998	79894069	79893212	79893392	79894623	79894737	35661	729,475	0,0	809,714	1,0	169	99	1	1.0	1.0,1.0	0.998,1.0	0.001
35662	"ENSG00000183010.12"	"PYCR1"	chr17	-	79892528	79892621	79892239	79892365	79892801	79893023	35662	289,222	16,6	305,237	8,6	191	99	0.179651013038	1.0	0.903,0.95	0.952,0.953	-0.026
35663	"ENSG00000183010.12"	"PYCR1"	chr17	-	79892528	79892621	79890796	79891252	79892801	79893023	35663	197,153	1,6	184,144	4,4	191	99	0.747293533475	1.0	0.99,0.93	0.96,0.949	0.006
35668	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8538522	8538592	8536209	8536311	8539050	8539128	35668	310,1245	14,39	445,584	20,19	168	99	0.69045551618	1.0	0.929,0.95	0.929,0.948	0.001
35669	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8530363	8530399	8530207	8530246	8531118	8531272	35669	475,180	0,1	215,249	0,0	134	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
3566	"ENSG00000173846.8"	"PLK3"	chr1	+	45266707	45266824	45266511	45266619	45267293	45267423	3566	21,29	0,1	12,10	0,0	197	99	1	1.0	1.0,0.936	1.0,1.0	-0.032
35671	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8536209	8536311	8533657	8533718	8538547	8538592	35671	737,2328	0,0	1010,1022	0,1	197	99	1	1.0	1.0,1.0	1.0,0.998	0.001
35674	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8539050	8539128	8536209	8536311	8548041	8548095	35674	720,640	8,6	463,454	5,4	176	99	0.923090704658	1.0	0.981,0.984	0.981,0.985	-0.001
35675	"ENSG00000099783.7"	"HNRNPM"	chr19	+	8548041	8548095	8539050	8539128	8550486	8551289	35675	825,730	32,31	511,489	26,23	152	99	0.367623663146	1.0	0.944,0.939	0.928,0.933	0.011
3567	"ENSG00000173846.8"	"PLK3"	chr1	+	45270321	45270451	45270010	45270173	45270937	45271051	3567	8,42	1,3	24,19	2,1	197	99	0.76172081891	1.0	0.801,0.876	0.858,0.905	-0.043
35680	"ENSG00000239998.1"	"LILRA2"	chr19	+	55088931	55089190	55087538	55087576	55098667	55099014	35680	0,1	0,1	0,0	1,0	197	99	1	1.0	NA,0.334	0.0,NA	0.334
35682	"ENSG00000239998.1"	"LILRA2"	chr19	+	55098476	55098527	55087273	55087576	55098667	55099025	35682	1,0	1,0	0,0	1,1	149	99	1	1.0	0.399,NA	0.0,0.0	0.399
35685	"ENSG00000105486.9"	"LIG1"	chr19	-	48654488	48654593	48653344	48653467	48657128	48657224	35685	324,150	0,0	194,171	1,0	197	99	0.922074029145	1.0	1.0,1.0	0.99,1.0	0.005
35686	"ENSG00000105486.9"	"LIG1"	chr19	-	48646980	48647220	48646799	48646856	48653019	48653134	35686	107,58	0,1	6,4	0,0	197	99	1	1.0	1.0,0.967	1.0,1.0	-0.016
35687	"ENSG00000105486.9"	"LIG1"	chr19	-	48647139	48647220	48646799	48646856	48653019	48653098	35687	144,78	0,1	26,29	0,0	179	99	0.682441600953	1.0	1.0,0.977	1.0,1.0	-0.012
35688	"ENSG00000105486.9"	"LIG1"	chr19	-	48654488	48654596	48653344	48653467	48657128	48657464	35688	401,202	0,0	270,240	1,0	197	99	1	1.0	1.0,1.0	0.993,1.0	0.004
3568	"ENSG00000025156.8"	"HSF2"	chr6	+	122743294	122743443	122741279	122741367	122743862	122744102	3568	23,284	0,1	70,88	0,0	197	99	0.915235298603	1.0	1.0,0.993	1.0,1.0	-0.004
35690	"ENSG00000105486.9"	"LIG1"	chr19	-	48654488	48654642	48653344	48653467	48657128	48657304	35690	265,123	0,0	154,132	1,0	197	99	0.66736590336	1.0	1.0,1.0	0.987,1.0	0.006
35692	"ENSG00000105486.9"	"LIG1"	chr19	-	48657128	48657224	48654488	48654596	48660270	48660397	35692	371,192	0,0	275,232	1,1	194	99	1	1.0	1.0,1.0	0.993,0.992	0.008
35693	"ENSG00000105486.9"	"LIG1"	chr19	-	48665518	48665608	48664430	48664764	48668806	48668880	35693	307,144	7,2	191,153	4,3	188	99	0.898126049215	1.0	0.958,0.974	0.962,0.964	0.003
35694	"ENSG00000105486.9"	"LIG1"	chr19	-	48635478	48635633	48634332	48634428	48636238	48636354	35694	3,6	73,78	0,0	41,49	197	99	0.0852030955908	1.0	0.02,0.037	0.0,0.0	0.028
35695	"ENSG00000105486.9"	"LIG1"	chr19	-	48637237	48637323	48636238	48636354	48638936	48639036	35695	285,160	6,14	168,135	5,3	184	99	0.30117990341	1.0	0.962,0.86	0.948,0.96	-0.043
35696	"ENSG00000162714.8"	"ZNF496"	chr1	-	247472740	247472881	247471776	247471890	247473000	247473108	35696	2,1	60,93	3,2	51,48	197	99	0.203449657249	1.0	0.016,0.005	0.029,0.021	-0.015
35697	"ENSG00000162714.8"	"ZNF496"	chr1	-	247471236	247471329	247460713	247464578	247471776	247477154	35697	2,1	29,46	4,3	34,32	191	99	0.237204308665	1.0	0.035,0.011	0.057,0.046	-0.029
35698	"ENSG00000162714.8"	"ZNF496"	chr1	-	247485999	247486107	247473625	247473758	247486455	247486532	35698	5,7	50,42	3,3	40,31	197	99	0.552201390873	1.0	0.048,0.077	0.036,0.046	0.022
35699	"ENSG00000162714.8"	"ZNF496"	chr1	-	247472740	247472833	247471776	247471890	247473000	247473108	35699	2,1	71,97	3,3	65,51	191	99	0.151413746105	1.0	0.014,0.005	0.023,0.03	-0.017
35700	"ENSG00000162714.8"	"ZNF496"	chr1	-	247473380	247473537	247473000	247473108	247473625	247473758	35700	0,0	105,147	2,2	90,73	197	99	0.243502570731	1.0	0.0,0.0	0.011,0.014	-0.013
35705	"ENSG00000147274.10"	"RBMX"	chrX	-	135957629	135957744	135957416	135957542	135958661	135958814	35705	1738,1352	1,1	1594,1467	3,2	197	99	1	1.0	0.999,0.999	0.996,0.997	0.003
35706	"ENSG00000147274.10"	"RBMX"	chrX	-	135960073	135960245	135958661	135958814	135961175	135961282	35706	1776,1280	3,16	1479,1286	3,3	197	99	0.230587684857	1.0	0.997,0.976	0.996,0.995	-0.009
35707	"ENSG00000147274.10"	"RBMX"	chrX	-	135958661	135958814	135957629	135957744	135961175	135961282	35707	499,341	0,1	525,561	1,0	197	99	1	1.0	1.0,0.994	0.996,1.0	-0.001
35710	"ENSG00000147274.10"	"RBMX"	chrX	-	135957629	135957725	135957416	135957542	135958661	135958814	35710	699,566	1,0	218,203	1,0	194	99	1	1.0	0.997,1.0	0.991,1.0	0.003
35711	"ENSG00000147274.10"	"RBMX"	chrX	-	135955404	135955547	135954426	135954504	135957244	135957327	35711	83,90	90,73	21,36	27,41	197	99	0.343701988239	1.0	0.317,0.383	0.281,0.306	0.056
35712	"ENSG00000147274.10"	"RBMX"	chrX	-	135957244	135957327	135954426	135954504	135957416	135957542	35712	664,365	0,3	616,605	2,1	181	99	0.846055572911	1.0	1.0,0.985	0.994,0.997	-0.003
35713	"ENSG00000226824.2"	"RP4-756H11.3"	chr7	+	66132384	66132597	66119537	66119613	66133750	66133900	35713	7,7	0,3	7,3	2,1	197	99	0.80637379915	1.0	1.0,0.54	0.638,0.601	0.151
35716	"ENSG00000164919.6"	"COX6C"	chr8	-	100899717	100899846	100890376	100890493	100904135	100904275	35716	1979,563	1,1	947,1263	0,0	197	99	1	1.0	0.999,0.996	1.0,1.0	-0.002
35717	"ENSG00000164919.6"	"COX6C"	chr8	-	100904135	100904275	100899717	100899846	100905866	100905909	35717	2757,1395	10,8	1740,1454	5,4	197	99	0.946429072661	1.0	0.993,0.989	0.994,0.995	-0.003
35718	"ENSG00000164919.6"	"COX6C"	chr8	-	100904135	100904280	100899288	100899846	100905866	100905934	35718	4762,2515	10,8	2776,2336	5,4	197	99	1	1.0	0.996,0.994	0.996,0.997	-0.001
35720	"ENSG00000132376.15"	"INPP5K"	chr17	-	1418720	1418879	1417165	1417273	1419181	1419412	35720	4,2	3,2	2,2	2,2	197	99	0.848439418385	1.0	0.401,0.334	0.334,0.334	0.034
35721	"ENSG00000132376.15"	"INPP5K"	chr17	-	1418720	1418879	1417165	1417273	1419749	1419955	35721	1,2	5,9	1,1	7,4	197	99	0.932836077083	1.0	0.091,0.1	0.067,0.112	0.006
35722	"ENSG00000132376.15"	"INPP5K"	chr17	-	1416746	1416848	1412976	1413093	1417165	1417273	35722	30,14	2,6	22,13	2,2	197	99	0.675438558579	1.0	0.883,0.54	0.847,0.766	-0.095
35723	"ENSG00000132376.15"	"INPP5K"	chr17	-	1416746	1416855	1412976	1413093	1417165	1417273	35723	37,22	2,6	29,17	2,2	197	99	0.708016277515	1.0	0.903,0.648	0.879,0.81	-0.069
35724	"ENSG00000132376.15"	"INPP5K"	chr17	-	1418862	1418879	1417165	1417273	1419181	1419412	35724	2,0	3,2	1,1	2,2	115	99	0.700383482403	1.0	0.365,0.0	0.301,0.301	-0.118
35725	"ENSG00000132376.15"	"INPP5K"	chr17	-	1419181	1419412	1418720	1418879	1419749	1420036	35725	1,3	0,1	1,1	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
35726	"ENSG00000132376.15"	"INPP5K"	chr17	-	1419181	1419412	1417165	1417273	1419749	1420036	35726	6,4	4,8	3,3	7,4	197	99	0.663161150653	1.0	0.43,0.201	0.177,0.274	0.09
35727	"ENSG00000183401.7"	"CCDC159"	chr19	+	11462732	11462794	11460793	11460875	11464126	11464248	35727	0,0	5,3	1,0	0,0	160	99	1	1.0	0.0,0.0	1.0,NA	-1.0
35728	"ENSG00000183401.7"	"CCDC159"	chr19	+	11462581	11462794	11461483	11461679	11464126	11464248	35728	2,0	1,0	1,2	1,0	197	99	1	1.0	0.501,NA	0.334,1.0	-0.166
35730	"ENSG00000183401.7"	"CCDC159"	chr19	+	11462732	11462809	11460793	11460875	11464126	11464550	35730	9,0	0,4	7,6	1,0	175	99	0.579654533761	1.0	1.0,0.0	0.798,1.0	-0.399
35734	"ENSG00000137817.12"	"PARP6"	chr15	-	72543547	72543596	72534960	72535040	72545777	72545845	35734	33,83	1,0	28,40	0,0	147	99	0.52068165983	1.0	0.957,1.0	1.0,1.0	-0.022
35736	"ENSG00000137817.12"	"PARP6"	chr15	-	72546290	72546411	72545777	72545845	72546795	72546822	35736	0,0	23,29	1,0	24,17	197	99	0.458288006697	1.0	0.0,0.0	0.021,0.0	-0.011
35738	"ENSG00000137817.12"	"PARP6"	chr15	-	72542360	72542433	72534960	72535040	72543547	72543596	35738	115,47	1,2	67,50	1,0	171	99	0.734794452547	1.0	0.985,0.932	0.975,1.0	-0.029
35739	"ENSG00000137817.12"	"PARP6"	chr15	-	72543185	72543298	72542360	72542433	72543547	72543596	35739	51,45	4,8	61,41	10,5	197	99	0.738375715758	1.0	0.865,0.739	0.754,0.805	0.022
35740	"ENSG00000137817.12"	"PARP6"	chr15	-	72546054	72546103	72545777	72545845	72546795	72546861	35740	3,3	27,31	3,2	28,18	147	99	0.895296790414	1.0	0.07,0.061	0.067,0.07	-0.003
35742	"ENSG00000137817.12"	"PARP6"	chr15	-	72543185	72543295	72542360	72542433	72543547	72543596	35742	126,91	4,8	85,54	10,5	197	99	0.121938991151	1.0	0.941,0.851	0.81,0.844	0.069
35743	"ENSG00000137817.12"	"PARP6"	chr15	-	72541585	72541655	72534960	72535040	72542360	72542433	35743	10,1	137,66	5,3	83,54	168	99	0.740998030005	1.0	0.041,0.009	0.034,0.032	-0.008
35751	"ENSG00000130787.9"	"HIP1R"	chr12	+	123345854	123346061	123345677	123345739	123346252	123347507	35751	37,41	2,0	10,12	0,0	197	99	1	1.0	0.903,1.0	1.0,1.0	-0.048
35752	"ENSG00000110063.4"	"DCPS"	chr11	+	126208180	126208294	126201299	126201445	126213201	126213312	35752	130,125	0,1	84,75	0,0	197	99	0.762414108075	1.0	1.0,0.984	1.0,1.0	-0.008
35753	"ENSG00000110063.4"	"DCPS"	chr11	+	126208180	126208339	126201299	126201445	126213201	126213312	35753	42,40	1,0	12,9	0,0	197	99	1	1.0	0.955,1.0	1.0,1.0	-0.022
35761	"ENSG00000082458.7"	"DLG3"	chrX	+	69675636	69675952	69674956	69675113	69698999	69699114	35761	3,1	6,11	2,2	12,7	197	99	0.853165441456	1.0	0.201,0.044	0.077,0.126	0.021
35762	"ENSG00000137601.11"	"NEK1"	chr4	-	170498078	170498230	170483287	170483347	170501992	170502053	35762	60,66	0,3	75,58	2,1	197	99	0.847040750127	1.0	1.0,0.917	0.95,0.967	0.0
35764	"ENSG00000137601.11"	"NEK1"	chr4	-	170476870	170477002	170458959	170459062	170477082	170477246	35764	18,18	24,8	16,12	13,11	197	99	0.911761625651	1.0	0.274,0.531	0.382,0.354	0.035
35765	"ENSG00000137601.11"	"NEK1"	chr4	-	170482630	170482705	170477082	170477246	170482837	170482888	35765	101,73	3,0	71,61	1,1	173	99	0.944643748728	1.0	0.951,1.0	0.976,0.972	0.002
35766	"ENSG00000137601.11"	"NEK1"	chr4	-	170510597	170510665	170509799	170509886	170511876	170511960	35766	42,51	0,0	39,30	1,0	166	99	0.463484857155	1.0	1.0,1.0	0.959,1.0	0.02
35768	"ENSG00000137601.11"	"NEK1"	chr4	-	170519650	170519750	170511876	170511960	170523158	170523255	35768	3,5	1,0	1,1	2,1	197	99	0.199528281056	1.0	0.601,1.0	0.201,0.334	0.533
35769	"ENSG00000137601.11"	"NEK1"	chr4	-	170520250	170520348	170511876	170511960	170523158	170523255	35769	36,31	2,1	38,28	3,1	196	99	0.779049221626	1.0	0.901,0.94	0.865,0.934	0.021
35770	"ENSG00000137601.11"	"NEK1"	chr4	-	170359233	170359410	170354695	170354816	170384393	170384546	35770	73,50	10,0	36,27	3,3	197	99	0.581268776798	1.0	0.786,1.0	0.858,0.819	0.054
35771	"ENSG00000137601.11"	"NEK1"	chr4	-	170508709	170508764	170506499	170506700	170509799	170509886	35771	36,49	0,0	25,16	1,1	153	99	0.139925125221	1.0	1.0,1.0	0.942,0.912	0.073
35772	"ENSG00000137601.11"	"NEK1"	chr4	-	170429919	170430003	170429398	170429482	170458959	170459062	35772	1,0	27,22	2,1	17,13	182	99	0.20531983247	1.0	0.02,0.0	0.06,0.04	-0.04
